departure date,arrival date,train type,price,train class,fare
2019-04-23 19:40:00,2019-04-23 21:29:00,AVE,66.55,Preferente,Promo
2019-04-23 20:40:00,2019-04-23 22:24:00,AVE,39.45,Turista,Promo
2019-04-23 21:10:00,2019-04-23 23:03:00,AVE,39.45,Turista,Promo
2019-05-28 06:08:00,2019-05-28 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-28 06:45:00,2019-05-28 08:38:00,AVE,27.8,Turista,Promo
2019-05-28 07:40:00,2019-05-28 09:20:00,AVE,57.75,Turista,Promo
2019-05-28 09:10:00,2019-05-28 10:58:00,AVE,45.3,Turista,Promo
2019-05-28 09:40:00,2019-05-28 11:24:00,AVE,39.45,Turista,Promo
2019-05-28 10:40:00,2019-05-28 12:20:00,AVE,21.95,Turista,Promo
2019-05-28 11:10:00,2019-05-28 13:25:00,INTERCITY,29.9,Turista,Promo
2019-05-28 11:55:00,2019-05-28 13:35:00,AVE,21.95,Turista,Promo
2019-05-28 12:21:00,2019-05-28 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-28 12:40:00,2019-05-28 14:20:00,AVE,21.95,Turista,Promo
2019-05-28 14:10:00,2019-05-28 16:03:00,AVE,21.95,Turista,Promo
2019-05-28 15:10:00,2019-05-28 16:52:00,AVE,21.95,Turista,Promo
2019-05-28 15:30:00,2019-05-28 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
2019-05-28 15:40:00,2019-05-28 17:22:00,AVE,21.95,Turista,Promo
2019-05-28 16:05:00,2019-05-28 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-28 16:45:00,2019-05-28 18:50:00,ALVIA,35.5,Turista,Promo
2019-05-28 16:55:00,2019-05-28 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
2019-05-28 17:40:00,2019-05-28 19:20:00,AVE,57.75,Turista,Promo
2019-05-28 17:48:00,2019-05-28 21:58:00,INTERCITY,17.15,Turista,Promo
2019-05-28 18:40:00,2019-05-28 20:20:00,AVE,57.75,Turista,Promo
2019-05-28 19:40:00,2019-05-28 21:29:00,AVE,39.45,Turista,Promo
2019-05-28 20:40:00,2019-05-28 22:24:00,AVE,21.95,Turista,Promo
2019-05-28 21:10:00,2019-05-28 23:03:00,AVE,21.95,Turista,Promo
2019-05-26 06:20:00,2019-05-26 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-26 08:40:00,2019-05-26 10:33:00,AVE,21.95,Turista,Promo
2019-05-26 09:40:00,2019-05-26 11:24:00,AVE,39.45,Turista,Promo
2019-05-26 10:40:00,2019-05-26 12:20:00,AVE,39.45,Turista,Promo
2019-05-26 11:10:00,2019-05-26 13:25:00,INTERCITY,29.9,Turista,Promo
2019-05-26 11:55:00,2019-05-26 13:35:00,AVE,66.55,Preferente,Promo
2019-05-26 12:42:00,2019-05-26 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-26 14:10:00,2019-05-26 16:03:00,AVE,45.3,Turista,Promo
2019-05-26 15:30:00,2019-05-26 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
2019-05-26 15:40:00,2019-05-26 17:22:00,AVE,51.15,Turista,Promo
2019-05-26 16:30:00,2019-05-26 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-26 16:45:00,2019-05-26 18:50:00,ALVIA,46.15,Preferente,Promo
2019-05-26 16:55:00,2019-05-26 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
2019-05-26 17:10:00,2019-05-26 18:54:00,AVE,73.1,Turista,Flexible
2019-05-26 17:48:00,2019-05-26 21:58:00,INTERCITY,30.9,Turista Plus,Promo
2019-05-26 18:40:00,2019-05-26 20:20:00,AVE,66.55,Preferente,Promo
2019-05-26 19:40:00,2019-05-26 21:29:00,AVE,56.65,Preferente,Promo
2019-05-26 20:40:00,2019-05-26 22:24:00,AVE,45.3,Turista,Promo
2019-05-26 21:10:00,2019-05-26 23:03:00,AVE,45.3,Turista,Promo
2019-05-27 06:08:00,2019-05-27 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-27 06:45:00,2019-05-27 08:38:00,AVE,21.95,Turista,Promo
2019-05-27 07:40:00,2019-05-27 09:20:00,AVE,57.75,Turista,Promo
2019-05-27 09:10:00,2019-05-27 10:58:00,AVE,39.45,Turista,Promo
