departure date,arrival date,train type,price,train class,fare
2019-06-06 09:50:00,2019-06-06 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-06 14:50:00,2019-06-06 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-05 06:38:00,2019-06-05 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-05 09:50:00,2019-06-05 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-05 14:50:00,2019-06-05 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-04 06:38:00,2019-06-04 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-04 09:50:00,2019-06-04 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-04 14:50:00,2019-06-04 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-03 06:38:00,2019-06-03 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-03 09:50:00,2019-06-03 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-03 14:50:00,2019-06-03 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-02 06:38:00,2019-06-02 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-02 08:00:00,2019-06-02 09:53:00,AVE,39.45,Turista,Promo
2019-06-02 09:50:00,2019-06-02 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-02 10:40:00,2019-06-02 12:27:00,AVE,51.15,Turista,Promo
2019-06-02 12:40:00,2019-06-02 14:20:00,AVE,51.15,Turista,Promo
2019-06-02 14:10:00,2019-06-02 15:48:00,AVE,45.3,Turista,Promo
2019-06-02 14:50:00,2019-06-02 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-02 15:10:00,2019-06-02 17:03:00,AVE,66.55,Preferente,Promo
2019-06-02 16:15:00,2019-06-02 17:55:00,AVE,45.3,Turista,Promo
2019-06-02 17:10:00,2019-06-02 18:50:00,AVE,57.75,Turista,Promo
2019-06-02 17:30:00,2019-06-02 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-06-02 18:10:00,2019-06-02 19:57:00,AVE,57.75,Turista,Promo
2019-06-02 18:35:00,2019-06-02 20:21:00,AVE,57.75,Turista,Promo
2019-06-02 19:15:00,2019-06-02 21:01:00,AVE,57.75,Turista,Promo
2019-06-02 20:15:00,2019-06-02 21:55:00,AVE,51.15,Turista,Promo
2019-06-02 21:05:00,2019-06-02 23:32:00,INTERCITY,43.75,Turista,Promo
2019-06-01 06:38:00,2019-06-01 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-01 08:00:00,2019-06-01 09:53:00,AVE,36.15,Preferente,Promo
2019-06-01 08:10:00,2019-06-01 12:22:00,INTERCITY,17.15,Turista,Promo
2019-06-01 09:40:00,2019-06-01 11:20:00,AVE,39.45,Turista,Promo
2019-06-01 10:40:00,2019-06-01 12:27:00,AVE,39.45,Turista,Promo
2019-06-01 12:40:00,2019-06-01 14:20:00,AVE,45.3,Turista,Promo
2019-06-01 14:10:00,2019-06-01 15:48:00,AVE,33.65,Turista,Promo
2019-06-01 14:50:00,2019-06-01 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-01 15:10:00,2019-06-01 17:03:00,AVE,36.15,Preferente,Promo
2019-06-01 17:10:00,2019-06-01 18:50:00,AVE,33.65,Turista,Promo
2019-06-01 19:15:00,2019-06-01 21:01:00,AVE,21.95,Turista,Promo
2019-06-01 20:15:00,2019-06-01 21:55:00,AVE,27.8,Turista,Promo
2019-06-01 21:05:00,2019-06-01 23:32:00,INTERCITY,29.9,Turista,Promo
2019-05-31 06:20:00,2019-05-31 10:36:00,INTERCITY,20.6,Turista Plus,Promo
2019-05-31 06:30:00,2019-05-31 08:22:00,AVE,21.95,Turista,Promo
2019-05-31 06:38:00,2019-05-31 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-31 07:10:00,2019-05-31 08:51:00,AVE,51.15,Turista,Promo
2019-05-31 08:00:00,2019-05-31 09:47:00,AVE,27.8,Turista,Promo
2019-05-31 09:40:00,2019-05-31 11:20:00,AVE,27.8,Turista,Promo
