departure date,arrival date,train type,price,train class,fare
2019-05-23 17:45:00,2019-05-23 20:17:00,AVE,76.3,Turista,Flexible
2019-05-23 18:45:00,2019-05-23 21:17:00,AVE,69.4,Preferente,Promo
2019-05-23 19:15:00,2019-05-23 21:36:00,AVE,47.3,Turista,Promo
2019-05-23 19:19:00,2019-05-23 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-23 19:45:00,2019-05-23 22:17:00,AVE,47.3,Turista,Promo
2019-05-23 20:15:00,2019-05-23 22:36:00,AVE,47.3,Turista,Promo
2019-05-23 20:36:00,2019-05-23 23:14:00,ALVIA,67.2,Turista,Flexible
2019-05-23 21:00:00,2019-05-23 23:52:00,AV City,38.55,Turista,Promo
2019-05-22 06:10:00,2019-05-22 08:58:00,AV City,43.55,Turista,Promo
2019-05-22 06:45:00,2019-05-22 09:15:00,AVE,60.3,Turista,Promo
2019-05-22 07:15:00,2019-05-22 09:55:00,AVE,60.3,Turista,Promo
2019-05-22 07:40:00,2019-05-22 10:05:00,AVE,60.3,Turista,Promo
2019-05-22 08:45:00,2019-05-22 11:15:00,AVE,76.3,Turista,Flexible
2019-05-22 09:40:00,2019-05-22 12:23:00,AVE,47.3,Turista,Promo
2019-05-22 09:50:00,2019-05-22 12:36:00,ALVIA,,Turista,Promo
2019-05-22 10:45:00,2019-05-22 13:17:00,AVE,47.3,Turista,Promo
2019-05-22 11:45:00,2019-05-22 14:17:00,AVE,47.3,Turista,Promo
2019-05-22 12:18:00,2019-05-22 14:56:00,ALVIA,,Turista,Promo
2019-05-22 12:40:00,2019-05-22 15:23:00,AVE,47.3,Turista,Promo
2019-05-22 13:40:00,2019-05-22 16:10:00,AVE,47.3,Turista,Promo
2019-05-22 14:45:00,2019-05-22 17:15:00,AVE,47.3,Turista,Promo
2019-05-22 14:58:00,2019-05-22 17:50:00,ALVIA,40.3,Turista,Promo
2019-05-22 15:45:00,2019-05-22 18:15:00,AVE,47.3,Turista,Promo
2019-05-22 16:15:00,2019-05-22 18:54:00,AVE,47.3,Turista,Promo
2019-05-22 16:45:00,2019-05-22 19:17:00,AVE,60.3,Turista,Promo
2019-05-22 17:45:00,2019-05-22 20:17:00,AVE,60.3,Turista,Promo
2019-05-22 18:45:00,2019-05-22 21:17:00,AVE,47.3,Turista,Promo
2019-05-22 19:15:00,2019-05-22 21:36:00,AVE,47.3,Turista,Promo
2019-05-22 19:19:00,2019-05-22 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-22 19:45:00,2019-05-22 22:17:00,AVE,47.3,Turista,Promo
2019-05-22 20:36:00,2019-05-22 23:14:00,ALVIA,67.2,Turista,Flexible
2019-05-22 21:00:00,2019-05-22 23:52:00,AV City,38.55,Turista,Promo
2019-05-21 06:10:00,2019-05-21 08:58:00,AV City,49.15,Turista,Promo
2019-05-21 06:45:00,2019-05-21 09:15:00,AVE,60.3,Turista,Promo
2019-05-21 07:15:00,2019-05-21 09:55:00,AVE,53.4,Turista,Promo
2019-05-21 07:40:00,2019-05-21 10:05:00,AVE,60.3,Turista,Promo
2019-05-21 08:45:00,2019-05-21 11:15:00,AVE,60.3,Turista,Promo
2019-05-21 09:40:00,2019-05-21 12:23:00,AVE,53.4,Turista,Promo
2019-05-21 09:50:00,2019-05-21 12:36:00,ALVIA,52.45,Preferente,Promo
2019-05-21 10:45:00,2019-05-21 13:17:00,AVE,53.4,Turista,Promo
2019-05-21 11:45:00,2019-05-21 14:17:00,AVE,47.3,Turista,Promo
2019-05-21 12:18:00,2019-05-21 14:56:00,ALVIA,,Turista,Promo
2019-05-21 12:40:00,2019-05-21 15:23:00,AVE,47.3,Turista,Promo
2019-05-21 13:40:00,2019-05-21 16:10:00,AVE,47.3,Turista,Promo
2019-05-21 14:45:00,2019-05-21 17:15:00,AVE,47.3,Turista,Promo
2019-05-21 14:58:00,2019-05-21 17:50:00,ALVIA,47.05,Turista,Promo
2019-05-21 15:45:00,2019-05-21 18:15:00,AVE,47.3,Turista,Promo
2019-05-21 16:15:00,2019-05-21 18:54:00,AVE,47.3,Turista,Promo
2019-05-21 16:45:00,2019-05-21 19:17:00,AVE,60.3,Turista,Promo
2019-05-21 17:45:00,2019-05-21 20:17:00,AVE,60.3,Turista,Promo
2019-05-21 18:45:00,2019-05-21 21:17:00,AVE,47.3,Turista,Promo
2019-05-21 19:19:00,2019-05-21 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-21 19:45:00,2019-05-21 22:17:00,AVE,47.3,Turista,Promo
2019-05-21 20:36:00,2019-05-21 23:14:00,ALVIA,67.2,Turista,Flexible
2019-05-21 21:00:00,2019-05-21 23:52:00,AV City,38.55,Turista,Promo
2019-05-20 06:10:00,2019-05-20 08:58:00,AV City,49.15,Turista,Promo
2019-05-20 06:45:00,2019-05-20 09:15:00,AVE,76.3,Turista,Flexible
2019-05-20 07:15:00,2019-05-20 09:55:00,AVE,69.4,Preferente,Promo
2019-05-20 07:40:00,2019-05-20 10:05:00,AVE,69.4,Preferente,Promo
2019-05-20 08:45:00,2019-05-20 11:15:00,AVE,76.3,Turista,Flexible
2019-05-20 09:40:00,2019-05-20 12:23:00,AVE,69.4,Preferente,Promo
2019-05-20 09:50:00,2019-05-20 12:36:00,ALVIA,,Turista,Promo
2019-05-20 10:45:00,2019-05-20 13:17:00,AVE,60.3,Turista,Promo
2019-05-20 11:45:00,2019-05-20 14:17:00,AVE,53.4,Turista,Promo
2019-05-20 12:18:00,2019-05-20 14:56:00,ALVIA,,Turista,Promo
2019-05-20 12:40:00,2019-05-20 15:23:00,AVE,47.3,Turista,Promo
2019-05-20 13:40:00,2019-05-20 16:10:00,AVE,47.3,Turista,Promo
2019-05-20 14:45:00,2019-05-20 17:15:00,AVE,47.3,Turista,Promo
2019-05-20 14:58:00,2019-05-20 17:50:00,ALVIA,67.2,Turista,Flexible
2019-05-20 15:45:00,2019-05-20 18:15:00,AVE,53.4,Turista,Promo
2019-05-20 16:15:00,2019-05-20 18:54:00,AVE,47.3,Turista,Promo
2019-05-20 16:45:00,2019-05-20 19:17:00,AVE,60.3,Turista,Promo
2019-05-20 17:45:00,2019-05-20 20:17:00,AVE,53.4,Turista,Promo
2019-05-20 18:45:00,2019-05-20 21:17:00,AVE,48.85,Preferente,Promo
2019-05-20 19:19:00,2019-05-20 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-20 19:45:00,2019-05-20 22:17:00,AVE,47.3,Turista,Promo
2019-05-20 20:36:00,2019-05-20 23:14:00,ALVIA,67.2,Turista,Flexible
2019-05-20 21:00:00,2019-05-20 23:52:00,AV City,49.15,Turista,Promo
2019-05-19 07:00:00,2019-05-19 10:02:00,AV City,49.15,Turista,Promo
2019-05-19 08:45:00,2019-05-19 21:10:00,MD,52.5,Turista con enlace,Flexible
2019-05-19 09:50:00,2019-05-19 12:36:00,ALVIA,,Turista,Promo
2019-05-19 10:45:00,2019-05-19 13:17:00,AVE,60.3,Turista,Promo
2019-05-19 11:45:00,2019-05-19 14:17:00,AVE,69.4,Preferente,Promo
2019-05-19 12:18:00,2019-05-19 14:56:00,ALVIA,,Preferente,Promo
2019-05-19 12:40:00,2019-05-19 15:23:00,AVE,69.4,Preferente,Promo
2019-05-19 13:40:00,2019-05-19 16:10:00,AVE,76.3,Turista,Flexible
2019-05-19 14:45:00,2019-05-19 17:15:00,AVE,89.95,Preferente,Promo
2019-05-19 14:58:00,2019-05-19 17:50:00,ALVIA,,Turista,Flexible
2019-05-19 15:45:00,2019-05-19 18:15:00,AVE,76.3,Turista,Flexible
2019-05-19 16:15:00,2019-05-19 18:54:00,AVE,76.3,Turista,Flexible
2019-05-19 16:45:00,2019-05-19 19:17:00,AVE,76.3,Turista,Flexible
2019-05-19 17:45:00,2019-05-19 20:17:00,AVE,89.95,Preferente,Promo
2019-05-19 18:45:00,2019-05-19 21:17:00,AVE,76.3,Turista,Flexible
2019-05-19 19:15:00,2019-05-19 21:36:00,AVE,101.5,Preferente,Promo
2019-05-19 19:19:00,2019-05-19 21:59:00,INTERCITY,,Preferente,Promo
2019-05-19 19:45:00,2019-05-19 22:17:00,AVE,101.5,Preferente,Promo
2019-05-19 20:15:00,2019-05-19 22:36:00,AVE,89.95,Preferente,Promo
2019-05-19 20:36:00,2019-05-19 23:14:00,ALVIA,,,
2019-05-19 21:00:00,2019-05-19 23:52:00,AV City,,,
2019-04-22 06:10:00,2019-04-22 08:58:00,AV City,62.2,Turista,Flexible
2019-04-22 06:45:00,2019-04-22 09:15:00,AVE,76.3,Turista,Flexible
2019-04-22 07:15:00,2019-04-22 09:55:00,AVE,76.3,Turista,Flexible
2019-04-22 07:40:00,2019-04-22 10:05:00,AVE,,Turista,Flexible
2019-04-22 08:35:00,2019-04-22 15:26:00,LD-MD,,Turista,Flexible
2019-04-22 08:45:00,2019-04-22 11:15:00,AVE,76.3,Turista,Flexible
2019-04-22 09:40:00,2019-04-22 12:23:00,AVE,76.3,Turista,Flexible
2019-04-22 09:50:00,2019-04-22 12:36:00,ALVIA,,Turista,Flexible
2019-04-22 10:45:00,2019-04-22 13:17:00,AVE,76.3,Turista,Flexible
2019-04-22 11:45:00,2019-04-22 14:17:00,AVE,76.3,Turista,Flexible
